26,Marvin Bagley\baglema01,PF,19,18.2
57,Isaac Bonga\bongais01,PG,19,9.4
74,Troy Brown\browntr01,SF,19,12.1
90,Wendell Carter\cartewe01,C,19,15.2
137,Luka Doncic\doncilu01,SG,19,19.5
243,Jaren Jackson\jacksja02,PF,19,16.5
273,Kevin Knox\knoxke01,PF,19,7.9
352,Dzanan Musa\musadz01,SG,19,2.9
433,Anfernee Simons\simonan01,SG,19,-6.1
470,Jarred Vanderbilt\vandeja01,PF,19,11.1
11,Jarrett Allen\allenja01,C,20,18.6
17,Ike Anigbogu\anigbik01,C,20,-6
24,Deandre Ayton\aytonde01,C,20,21.1
30,Mohamed Bamba\bambamo01,C,20,15
64,Miles Bridges\bridgmi02,SF,20,12.1
133,Hamidou Diallo\diallha01,SG,20,10.4
146,Trevon Duval\duvaltr01,PG,20,38.6
161,Terrance Ferguson\fergute01,SG,20,6.6
170,Markelle Fultz\fultzma01,PG,20,10.5
178,Harry Giles\gilesha01,PF,20,14.2
179,Shai Gilgeous-Alexander\gilgesh01,PG,20,12.1
208,Isaiah Hartenstein\harteis01,PF,20,10
231,Kevin Huerter\huertke01,SG,20,9.9
242,Frank Jackson\jacksfr01,PG,20,8.7
278,Rodions Kurucs\kurucro01,SF,20,11.4
329,De'Anthony Melton\meltode01,PG,20,10.1
341,Malik Monk\monkma01,SG,20,12.3
363,Frank Ntilikina\ntilila01,PG,20,6.2
372,Josh Okogie\okogijo01,SG,20,8.6
410,Mitchell Robinson\robinmi01,C,20,22.4
425,Collin Sexton\sextoco01,PG,20,10.3
447,Jayson Tatum\tatumja01,SF,20,15.6
462,Gary Trent\trentga02,SG,20,0.6
478,Lonnie Walker\walkelo01,SG,20,0.1
507,Trae Young\youngtr01,PG,20,15.8
5,Bam Adebayo\adebaba01,C,21,17
6,Deng Adel\adelde01,SF,21,2.2
9,Rawle Alkins\alkinra01,SG,21,37.9
20,OG Anunoby\anunoog01,SF,21,9.5
29,Lonzo Ball\balllo01,PG,21,11.8
45,Dragan Bender\bendedr01,PF,21,8.2
61,Tony Bradley\bradlto01,C,21,-10.4
76,Thomas Bryant\bryanth01,C,21,21.4
100,Marquese Chriss\chrisma01,PF,21,9.7
100,Marquese Chriss\chrisma01,PF,21,3.5
100,Marquese Chriss\chrisma01,PF,21,13.1
104,John Collins\collijo01,PF,21,21.5
105,Zach Collins\colliza01,C,21,13.1
124,Tyler Davis\davisty01,C,21,0
152,Drew Eubanks\eubandr01,PF,21,17.8
153,Jacob Evans\evansja02,SG,21,-1.3
166,De'Aaron Fox\foxde01,PG,21,17.8
237,Brandon Ingram\ingrabr01,SF,21,13.5
239,Jonathan Isaac\isaacjo01,PF,21,12.7
244,Josh Jackson\jacksjo02,SG,21,10.5
260,Derrick Jones\jonesde02,SF,21,15.9
274,Furkan Korkmaz\korkmfu01,SG,21,11.6
284,T.J. Leaf\leaftj01,PF,21,15.2
310,Thon Maker\makerth01,C-PF,21,11.6
310,Thon Maker\makerth01,C,21,13
310,Thon Maker\makerth01,PF,21,7.5
312,Lauri Markkanen\markkla01,PF,21,18
330,Chimezie Metu\metuch01,PF,21,6
351,Jamal Murray\murraja01,PG,21,15.1
354,Sviatoslav Mykhailiuk\mykhasv01,SF-SG,21,6.1
354,Sviatoslav Mykhailiuk\mykhasv01,SF,21,5.9
354,Sviatoslav Mykhailiuk\mykhasv01,SG,21,13.2
371,Elie Okobo\okoboel01,PG,21,6.9
397,Ivan Rabb\rabbiv01,PF,21,19
409,Jerome Robinson\robinje01,SG,21,6.6
418,Brandon Sampson\sampsbr01,SG,21,16
426,Landry Shamet\shamela01,SG-PG,21,11.2
426,Landry Shamet\shamela01,SG,21,10.7
426,Landry Shamet\shamela01,PG,21,13.3
432,Kobi Simmons\simmoko01,PG,21,0
435,Dennis Smith\smithde03,PG,21,12.9
435,Dennis Smith\smithde03,PG,21,11.6
435,Dennis Smith\smithde03,PG,21,16.2
440,Ray Spalding\spaldra01,PF,21,0
441,Omari Spellman\spellom01,PF,21,12.5
446,Caleb Swanigan\swanica01,PF,21,3.2
475,Moritz Wagner\wagnemo01,C,21,12.6
498,Robert Williams\williro04,C,21,19.8
510,Ivica Zubac\zubaciv01,C,21,18.6
510,Ivica Zubac\zubaciv01,C,21,19.6
510,Ivica Zubac\zubaciv01,C,21,16
3,Jaylen Adams\adamsja01,PG,22,10.4
28,Wade Baldwin\baldwwa01,PG,22,1.4
40,Malik Beasley\beaslma01,SG,22,15
51,Antonio Blakeney\blakean01,SG,22,11.9
58,Devin Booker\bookede01,SG,22,18.4
63,Mikal Bridges\bridgmi01,SF,22,11.1
65,Isaiah Briscoe\briscis01,PG,22,6.7
70,Bruce Brown\brownbr01,SG,22,6.5
71,Jaylen Brown\brownja02,SG,22,13.1
75,Jalen Brunson\brunsja01,PG,22,11.1
131,Marcus Derrickson\derrima01,PF,22,10.3
132,Cheick Diallo\diallch01,PF,22,19
136,Donte DiVincenzo\divindo01,SG,22,8.5
138,Tyler Dorsey\dorsety01,SG,22,8.6
138,Tyler Dorsey\dorsety01,SG,22,7.9
138,Tyler Dorsey\dorsety01,SG,22,13.6
140,PJ Dozier\doziepj01,SG,22,24.9
147,Vince Edwards\edwarvi01,SF,22,3.8
148,Henry Ellenson\ellenhe01,PF,22,11
